5651,500,8,547,102,351,607,658,235,334,148
5652,82,118,41,635,160,114,93,262,506,589
5653,288,290,239,160,324,486,41,635,243,118
5654,288,275,290,82,518,661,614,102,105,172
5655,239,114,676,675,285,486,505,324,238,635
5656,486,239,275,81,288,589,105,290,692,285
5657,82,285,243,499,275,607,235,152,290,467
5658,288,275,456,8,118,332,506,262,329,635
5659,275,145,290,114,238,253,324,285,310,614
5660,81,667,288,239,275,600,672,486,547,675
5661,288,675,398,114,285,235,290,32,500,612
5662,81,102,145,191,156,295,275,40,241,283
5663,9,275,259,160,82,250,276,40,102,600
5664,288,275,290,285,671,82,132,675,668,32
5665,253,145,547,288,81,285,676,607,243,606
5666,145,290,275,675,676,283,156,114,8,241
5667,288,676,253,236,456,467,290,635,505,114
5668,675,290,82,697,589,160,324,114,506,102
5669,81,114,697,239,82,324,486,7,401,253
5670,238,243,505,515,285,114,329,262,160,8
5671,191,81,310,275,505,285,290,266,241,145
5672,81,145,82,285,102,250,235,8,458,675
5673,82,288,145,315,191,523,275,196,14,599
5674,329,239,36,336,285,547,115,600,18,500
5675,290,82,131,239,78,675,600,145,102,253
5676,82,145,275,160,191,8,114,118,600,102
5677,667,81,288,239,243,500,285,82,191,467
5678,81,253,605,275,675,600,292,102,250,118
5679,547,675,238,191,8,253,75,369,697,250
5680,191,145,324,45,283,243,547,253,241,500
5681,82,285,145,81,288,577,661,505,290,329
5682,600,239,275,114,290,324,486,676,82,253
5683,243,145,275,152,547,607,238,694,375,500
5684,500,191,114,253,607,486,102,635,235,105
5685,81,288,290,275,675,160,285,82,102,635
5686,81,191,310,676,290,114,172,285,614,253
5687,160,81,114,676,600,324,304,7,260,18
5688,675,82,692,229,145,288,81,275,600,226
5689,81,145,275,78,192,281,193,290,499,243
5690,675,290,351,243,372,635,118,45,596,625
5691,81,191,275,243,253,239,658,694,160,499
5692,239,285,275,500,102,191,238,486,152,351
5693,275,145,103,82,276,283,196,194,351,118
5694,288,145,275,455,239,285,102,658,243,47
5695,288,275,239,47,675,676,253,635,243,310
5696,290,511,487,326,253,722,612,465,675,105
5697,145,106,355,243,250,694,118,486,492,458
5698,81,288,194,351,103,505,275,523,500,290
5699,243,191,145,467,660,499,332,329,676,152
5700,81,288,675,275,547,600,253,243,102,635
5701,145,547,290,275,243,499,600,332,114,262
5702,81,253,145,290,114,82,456,467,329,243
5703,288,675,243,239,290,456,467,612,285,253
5704,676,675,290,239,250,688,547,36,60,18
5705,275,348,456,239,243,463,250,160,500,388
5706,275,675,160,114,82,253,250,290,285,453
5707,675,275,614,82,589,262,93,506,41,230
5708,81,239,290,275,677,41,505,114,324,243
5709,288,243,332,467,285,612,253,128,129,304
5710,612,129,288,81,217,253,47,467,332,262
5711,239,81,114,285,253,456,235,236,102,105
5712,81,499,239,290,238,456,191,114,160,486
5713,676,160,239,253,145,41,243,324,114,635
5714,81,114,290,145,600,697,547,41,694,191
5715,675,82,290,285,239,243,145,114,369,505
5716,288,675,10,499,329,313,243,145,463,36
5717,114,160,253,518,675,102,118,243,260,369
5718,285,236,275,114,505,238,239,253,332,145
5719,145,288,81,290,160,558,515,676,41,82
5720,370,600,81,241,372,467,676,160,285,40
5721,239,102,285,241,557,547,26,404,383,505
5722,675,456,458,473,239,499,160,250,60,688
5723,9,452,82,290,239,259,160,283,132,276
5724,456,114,275,499,187,239,105,60,250,296
5725,81,675,275,676,145,250,160,329,635,285
5726,81,238,239,82,505,285,675,41,250,102
5727,290,145,658,253,239,600,81,102,539,118
5728,635,288,253,658,283,547,156,329,118,250
5729,288,239,275,93,82,676,105,114,160,566
5730,288,239,253,275,675,676,456,262,41,243
5731,288,290,262,114,82,675,253,136,676,275
5732,288,324,10,9,12,290,114,675,78,304
5733,288,676,290,114,82,505,262,220,275,118
5734,288,290,458,253,267,612,467,332,47,666
5735,9,81,275,160,283,239,132,259,276,82
5736,288,499,660,192,483,520,191,724,243,607
5737,81,288,253,114,635,275,456,332,8,47
5738,81,114,290,329,172,260,160,250,36,253
5739,239,129,612,667,253,467,500,332,262,473
5740,288,675,160,239,275,41,600,145,8,114
5741,288,235,236,675,217,329,456,145,717,114
5742,82,453,329,285,547,500,253,114,220,102
5743,288,250,118,324,275,299,40,547,102,145
5744,82,290,285,8,145,275,253,191,675,118
5745,288,253,675,82,41,518,160,105,230,93
5746,288,547,152,235,191,238,241,351,375,280
5747,81,239,600,253,243,114,145,191,329,235
5748,145,285,114,253,697,243,160,8,235,324
5749,81,675,661,275,676,614,506,230,47,82
5750,81,285,547,152,296,236,375,716,290,605
5751,82,275,285,145,661,290,520,191,500,547
5752,82,408,105,290,239,458,243,351,145,283
5753,239,275,243,500,462,494,191,253,285,41
5754,239,494,462,105,661,82,191,391,118,483
5755,100,82,81,180,36,467,675,486,145,329
5756,114,288,329,688,9,717,253,324,304,7
5757,239,288,114,243,275,82,253,332,329,467
5758,290,288,635,285,250,500,235,260,324,236
5759,239,288,275,321,145,93,292,82,661,243
5760,332,114,82,145,607,250,262,443,260,721
5761,288,239,290,635,313,250,458,339,260,453
5762,456,235,600,329,463,250,160,262,243,721
5763,275,467,285,145,122,290,250,556,453,266
5764,239,114,253,486,82,290,160,329,304,145
5765,499,275,486,198,253,329,250,304,160,239
5766,676,275,145,160,243,114,506,635,677,262
5767,500,81,239,290,456,238,635,236,467,260
5768,295,290,600,114,41,547,500,145,253,499
5769,275,81,279,272,269,102,369,499,205,47
5770,667,288,612,688,82,236,467,253,289,285
5771,491,81,290,275,288,492,310,172,63,266
5772,114,675,253,275,329,239,250,82,290,93
5773,81,285,275,456,114,332,238,8,467,236
5774,270,271,272,290,82,499,486,205,505,285
5775,332,81,600,290,285,114,250,547,145,500
5776,505,236,191,253,229,235,275,145,694,285
5777,676,288,321,275,145,505,239,230,506,160
5778,239,675,285,456,253,467,332,500,114,547
5779,81,487,253,675,505,676,515,118,191,285
5780,81,676,486,324,114,304,635,369,239,515
5781,275,600,160,467,369,612,635,41,329,260
5782,239,456,285,499,250,473,324,688,607,697
5783,81,253,114,160,329,239,82,304,324,612
5784,81,288,82,47,635,118,467,505,172,324
5785,288,239,494,676,505,317,93,41,710,230
5786,676,313,114,607,283,262,250,243,160,260
5787,275,547,500,250,145,453,612,243,401,443
5788,145,600,579,324,499,250,160,243,443,262
5789,238,145,102,243,105,511,694,413,250,658
5790,275,676,82,467,243,160,329,253,285,290
5791,253,275,676,239,160,600,93,145,41,677
5792,288,82,290,145,600,191,235,43,285,236
5793,275,236,324,290,676,675,467,114,145,260
5794,82,267,612,8,467,332,145,253,500,336
5795,285,81,288,145,243,275,253,238,605,600
5796,275,10,12,290,78,239,82,452,492,694
5797,288,275,145,114,600,82,253,697,8,250
5798,285,456,547,238,473,260,607,600,453,36
5799,82,672,275,547,673,109,605,285,243,668
5800,275,697,288,81,486,290,100,261,40,283
5801,275,612,697,36,82,329,486,250,235,304
5802,499,81,288,172,652,82,253,114,239,275
5803,676,239,718,250,607,243,635,290,332,499
5804,458,81,556,266,82,652,114,253,239,275
5805,675,290,239,243,105,145,547,275,500,486
5806,81,547,243,556,172,652,253,114,239,275
5807,676,463,275,456,243,160,102,36,250,332
5808,499,81,243,266,652,82,253,114,239,275
5809,288,456,36,275,160,607,556,266,600,332
5810,285,473,114,467,456,275,500,100,600,160
5811,499,600,556,100,243,652,114,253,239,275
5812,332,500,290,243,473,145,329,36,253,463
5813,290,348,275,500,675,102,60,401,310,324
5814,290,500,187,60,114,105,499,310,675,600
5815,275,243,239,253,285,145,41,324,500,600
5816,82,288,81,290,283,100,137,543,495,316
5817,180,288,290,160,283,250,36,697,260,145
5818,81,160,275,697,290,36,261,145,285,40
5819,275,114,329,324,36,486,697,250,453,145
5820,676,288,239,290,332,114,235,145,238,191
5821,285,243,556,676,266,652,275,239,253,114
5822,288,290,697,114,285,500,456,332,635,505
5823,676,484,288,324,275,486,506,93,612,41
5824,239,102,82,243,250,145,387,600,697,324
5825,160,288,275,304,260,506,41,612,239,324
5826,275,253,697,239,82,486,145,500,324,304
5827,102,456,500,275,239,600,285,329,60,250
5828,81,105,600,697,60,102,243,310,500,486
5829,288,547,675,556,266,652,239,275,114,253
5830,145,675,676,290,285,82,500,486,697,304
5831,675,467,332,329,290,260,243,635,285,324
5832,675,253,324,304,239,486,262,41,82,118
5833,288,467,290,332,600,82,145,515,235,236
5834,81,239,243,47,675,253,41,614,676,310
5835,467,239,697,329,612,486,250,679,253,453
5836,484,81,600,275,93,506,324,260,41,635
5837,463,556,81,100,600,82,114,172,239,500
5838,463,556,243,675,82,652,114,239,253,275
5839,500,296,250,388,60,499,114,329,259,467
5840,288,160,82,499,9,10,296,12,388,500
5841,676,145,239,697,160,41,82,285,486,324
5842,452,10,81,388,97,60,329,114,467,243
5843,676,675,458,266,239,275,500,100,290,114
5844,253,675,288,81,274,324,624,506,41,486
5845,547,499,243,266,172,253,652,239,114,275
5846,547,81,266,100,600,82,239,114,172,275
5847,675,458,243,100,172,239,253,652,275,114
5848,547,600,81,288,652,82,253,114,239,275
5849,676,547,718,114,275,607,160,36,456,100
5850,676,243,239,275,500,102,114,145,556,238
5851,666,486,675,290,239,676,250,612,467,283
5852,486,172,288,239,697,676,329,283,253,612
5853,675,467,717,321,676,243,661,688,239,635
5854,288,275,187,675,239,697,82,600,145,635
5855,329,288,607,675,36,473,114,676,82,160
5856,467,458,82,239,456,600,515,236,60,41
5857,288,275,81,332,145,515,260,243,235,369
5858,288,145,253,160,114,676,505,290,324,635
5859,675,288,486,114,304,239,369,260,93,145
5860,348,275,239,82,697,102,145,600,191,70
5861,288,275,675,467,676,160,329,243,290,285
5862,81,160,105,36,548,413,290,41,641,239
5863,288,239,275,499,607,105,191,266,102,500
5864,717,467,612,456,275,160,600,500,250,332
5865,463,288,100,652,82,253,114,239,275,486
5866,296,9,12,60,290,499,236,160,250,467
5867,624,81,676,600,239,275,290,456,160,260
5868,82,239,288,180,697,36,283,260,41,675
5869,81,329,324,160,250,491,453,486,697,145
5870,676,285,332,239,243,236,635,145,238,329
5871,324,453,697,36,676,290,285,261,283,145
5872,288,172,275,239,675,250,114,486,329,641
5873,600,288,235,676,172,261,290,40,283,100
5874,160,81,288,290,114,329,486,239,675,467
5875,160,290,675,612,329,486,600,467,694,721
5876,275,239,253,486,600,172,329,285,467,635
5877,180,81,250,172,36,41,486,675,145,467
5878,500,191,288,82,81,239,285,544,365,332
5879,239,283,100,180,697,36,41,675,114,261
5880,675,486,81,304,160,239,290,260,506,41
5881,288,304,697,600,93,239,250,401,624,635
5882,288,329,160,467,324,515,369,114,145,506
5883,288,697,675,253,612,676,369,82,274,324
5884,452,60,388,250,97,236,329,114,467,676
5885,500,12,290,60,81,250,329,467,114,676
5886,10,452,296,499,60,235,114,329,467,676
5887,452,9,288,388,250,60,243,329,467,332
5888,290,12,288,388,81,60,329,114,467,243
5889,452,387,296,81,250,60,329,114,676,243
5890,10,160,60,82,296,97,676,329,624,625
5891,290,235,452,9,499,60,329,467,114,243
5892,547,675,600,266,652,82,114,253,239,275
5893,275,239,285,102,145,105,276,41,295,607
5894,81,484,324,401,697,612,41,511,262,624
5895,81,288,172,290,324,675,250,329,114,467
5896,103,351,288,81,283,523,315,50,189,184
5897,288,275,675,290,285,191,676,500,238,518
5898,81,275,253,82,47,118,160,676,667,666
5899,81,675,145,558,506,515,676,41,160,635
5900,600,675,304,81,369,275,290,260,93,506
5901,324,486,304,369,275,260,145,290,506,677
5902,253,288,275,81,290,515,82,160,114,511
5903,290,606,81,239,675,160,276,676,506,511
5904,505,285,290,296,243,486,192,641,118,266
5905,81,82,239,697,486,145,675,250,676,285
5906,82,467,285,290,145,547,250,697,456,229
5907,624,288,675,114,145,253,160,324,250,329
5908,675,547,369,262,243,635,238,506,114,697
5909,81,675,145,676,290,558,635,324,41,467
5910,275,82,236,675,290,145,676,467,456,285
5911,81,675,275,290,239,41,505,114,304,285
5912,275,145,81,114,329,558,262,692,285,250
5913,288,285,661,250,570,82,290,467,453,102
5914,81,239,82,243,676,275,332,253,467,191
5915,81,675,41,676,453,697,114,635,515,467
5916,288,635,275,675,82,41,676,697,285,239
5917,676,547,275,145,195,660,47,41,243,600
5918,288,239,238,607,499,152,290,486,724,266
5919,81,82,375,226,612,600,191,275,285,87
5920,275,675,635,290,239,41,676,717,243,467
5921,81,676,304,239,697,324,290,250,115,329
5922,600,676,288,81,41,145,515,114,304,260
5923,288,253,676,675,239,290,486,677,236,697
5924,81,239,160,275,676,515,82,118,558,539
5925,288,275,236,239,310,266,285,191,505,375
5926,239,114,253,324,235,290,36,82,304,260
5927,102,82,145,290,285,243,78,605,375,191
5928,288,675,676,239,487,145,160,114,600,285
5929,81,494,239,109,253,105,369,576,82,243
5930,288,253,239,675,145,160,285,40,82,41
5931,81,239,145,253,290,675,285,82,605,505
5932,288,239,145,41,677,304,635,505,160,285
5933,81,236,82,675,145,467,290,676,505,191
5934,81,275,467,102,238,607,675,266,401,676
5935,612,329,267,243,275,36,18,336,115,250
5936,288,329,275,688,473,456,82,332,675,612
5937,81,467,82,329,473,484,718,675,456,36
5938,675,275,676,41,677,321,243,239,93,145
5939,288,285,697,105,82,492,261,576,675,250
5940,275,266,332,467,229,70,191,505,145,375
5941,675,82,8,505,118,156,635,676,41,191
5942,81,239,275,290,243,235,697,500,369,456
5943,81,467,236,191,375,285,439,114,675,396
5944,467,267,82,250,285,463,191,547,458,102
5945,329,36,607,463,290,458,243,145,191,547
5946,676,82,275,8,118,191,589,156,635,93
5947,114,675,36,160,82,253,473,239,329,505
5948,675,239,250,82,329,238,93,243,285,41
5949,288,275,675,676,250,102,136,82,253,332
5950,81,239,500,499,676,675,667,114,486,467
5951,239,666,676,675,332,238,486,467,253,266
5952,288,239,82,275,675,600,456,145,676,285
5953,467,453,82,115,290,36,145,336,243,405
5954,290,114,453,191,675,600,375,332,534,607
5955,288,81,275,266,191,332,467,375,145,285
5956,675,600,239,145,676,285,41,486,160,243
5957,253,456,467,329,145,697,500,612,635,547
5958,275,253,114,239,290,612,456,688,467,329
5959,676,253,324,600,697,250,635,329,7,401
5960,675,253,81,324,275,321,329,260,145,401
5961,275,81,114,697,452,329,499,675,676,658
5962,288,239,82,243,675,467,676,290,332,145
5963,675,676,290,239,114,635,82,329,304,145
5964,675,275,486,239,145,324,304,160,456,260
5965,160,675,239,136,145,290,275,118,82,250
5966,285,191,676,499,332,467,238,253,266,351
5967,235,82,243,266,285,145,500,290,547,660
5968,145,275,82,600,285,635,235,675,456,191
5969,675,290,114,239,324,253,329,145,250,612
5970,288,145,675,676,41,191,697,238,262,589
5971,288,152,486,239,275,191,235,607,439,236
5972,292,697,515,114,160,285,220,614,506,118
5973,486,261,102,118,558,172,624,675,42,625
5974,275,675,235,676,290,505,8,547,500,191
5975,81,290,612,676,253,239,505,186,679,607
5976,275,236,290,191,114,285,375,717,547,607
5977,275,81,675,467,304,285,324,253,612,329
5978,467,288,275,290,332,500,547,675,191,36
5979,82,191,607,239,675,290,660,500,145,676
5980,275,332,675,290,82,18,473,253,114,160
5981,676,82,456,635,236,238,191,235,102,260
5982,253,239,114,288,81,289,235,467,82,41
5983,679,243,641,368,540,132,713,78,102,288
5984,81,675,238,547,275,262,243,635,102,606
5985,253,290,676,160,635,467,118,329,506,93
5986,675,676,118,635,41,160,8,589,506,93
5987,253,324,600,114,160,82,145,329,635,486
5988,81,288,114,145,332,456,635,191,260,697
5989,676,82,275,288,235,160,285,456,145,47
5990,288,275,290,505,675,82,676,8,118,635
5991,275,236,676,675,332,145,456,191,329,283
5992,239,676,675,253,290,160,285,467,694,82
5993,275,675,145,486,160,697,324,41,191,285
5994,288,275,253,675,239,677,505,114,285,160
5995,612,676,235,22,697,375,285,324,574,329
5996,114,160,290,288,262,697,81,607,136,230
5997,467,117,114,675,329,239,253,82,458,145
5998,288,676,275,160,253,467,697,329,304,82
5999,114,635,235,236,547,600,499,463,250,253
6000,253,468,329,283,250,114,467,136,41,262
6001,288,81,253,93,239,321,285,145,114,160
6002,275,82,9,456,160,473,114,676,675,607
6003,12,452,239,290,329,160,82,78,114,324
6004,253,675,239,697,676,82,285,589,324,486
6005,81,47,239,505,253,547,191,635,114,456
6006,675,717,676,239,456,243,93,484,160,114
6007,290,288,275,675,160,285,635,658,41,452
6008,239,676,285,456,160,547,324,635,467,243
6009,82,145,8,253,118,105,675,191,160,250
6010,467,285,275,290,600,236,721,499,137,547
6011,313,285,607,239,600,467,145,236,547,499
6012,82,285,275,467,236,547,145,499,443,250
6013,675,285,332,145,467,295,236,443,547,697
6014,711,396,375,239,290,102,225,591,82,157
6015,81,239,290,105,676,250,114,694,499,661
6016,81,290,250,82,119,4,127,380,395,396
6017,114,329,484,688,676,239,12,290,253,452
6018,324,81,253,329,114,36,290,635,401,82
6019,81,239,253,292,676,285,191,118,250,105
6020,675,239,275,676,41,600,285,624,262,160
6021,253,487,145,236,114,285,677,505,612,238
6022,467,288,81,36,456,290,253,41,243,105
6023,288,667,694,239,368,671,612,105,642,114
6024,253,288,275,635,243,456,260,677,505,41
6025,675,243,285,697,93,505,114,677,486,191
6026,81,288,675,239,500,243,114,635,607,456
6027,675,105,253,36,41,250,285,160,40,82
6028,9,288,275,82,259,160,283,239,132,250
6029,456,467,612,160,82,332,18,547,336,275
6030,275,82,239,285,290,105,694,486,145,191
6031,114,275,239,600,612,666,547,253,667,467
6032,456,235,145,329,607,250,253,612,243,283
6033,145,9,238,191,160,675,285,624,452,600
6034,275,236,239,612,253,114,191,285,467,145
6035,658,145,275,109,243,519,576,391,8,105
6036,275,523,239,351,243,194,196,315,500,296
6037,81,675,8,332,467,41,285,500,612,236
6038,145,81,675,191,275,82,676,285,243,41
6039,239,235,275,675,676,288,456,505,329,243
6040,81,675,275,41,515,114,329,676,614,495
6041,675,717,36,275,463,243,547,290,458,145
6042,81,82,660,266,118,8,332,467,235,692
6043,82,236,458,145,612,332,467,253,128,172
6044,81,675,236,667,145,243,253,467,114,612
6045,82,285,145,275,191,724,8,675,290,660
6046,239,275,82,290,250,191,285,160,235,375
6047,81,288,8,118,253,675,518,285,505,102
6048,81,236,275,250,676,191,332,266,36,473
6049,676,675,82,484,262,41,467,456,114,238
6050,288,253,239,82,321,661,114,505,285,41
6051,145,288,81,675,676,114,635,285,260,243
6052,114,82,458,499,243,160,290,267,191,129
6053,285,41,401,304,677,600,250,160,547,329
6054,52,87,288,275,82,277,521,278,157,3
6055,288,675,145,467,114,600,463,458,473,260
6056,675,253,145,324,600,285,505,304,160,243
6057,239,456,635,332,600,191,500,253,612,505
6058,499,675,290,243,275,238,191,676,660,486
6059,82,145,499,332,114,467,456,253,635,260
6060,81,82,290,236,329,607,145,463,253,238
6061,372,275,290,250,40,600,443,145,329,262
6062,285,500,160,463,458,717,250,718,253,235
6063,160,253,675,288,290,635,401,304,324,336
6064,717,676,607,239,473,290,332,160,250,253
6065,275,329,243,547,114,145,499,676,36,675
6066,9,10,290,675,239,452,114,324,7,304
6067,288,675,235,114,243,239,612,290,47,285
6068,467,675,635,290,114,250,721,243,160,253
6069,239,238,290,145,410,164,285,436,486,365
6070,81,275,114,253,160,600,625,250,260,486
6071,624,675,600,676,160,606,677,324,304,41
6072,145,288,285,102,275,351,600,253,675,577
6073,288,191,82,285,275,675,499,243,676,589
6074,667,697,288,290,275,243,145,114,486,285
6075,288,275,239,8,324,235,114,675,160,697
6076,82,288,235,452,324,239,114,290,329,236
6077,236,288,275,82,676,102,675,456,243,473
6078,81,239,250,675,566,499,391,661,694,114
6079,288,661,82,105,250,145,41,369,114,38
6080,290,675,635,697,600,676,114,694,191,156
6081,275,675,236,467,243,290,285,145,694,47
6082,288,348,102,239,82,145,697,250,676,675
6083,676,253,41,275,677,401,160,7,293,505
6084,676,114,275,467,160,635,36,285,600,82
6085,290,82,236,114,275,235,191,499,253,635
6086,285,290,82,191,81,288,635,467,262,114
6087,547,81,288,207,238,46,275,499,290,605
6088,288,253,467,262,285,290,369,635,36,243
6089,136,253,160,288,676,81,239,402,114,145
6090,290,329,145,243,375,285,676,641,675,534
6091,275,114,82,160,239,290,324,329,304,250
6092,288,675,676,82,484,274,114,160,401,7
6093,285,275,82,600,290,456,239,467,145,243
6094,600,114,145,93,260,515,369,635,304,41
6095,486,667,81,288,239,324,172,114,145,348
6096,288,641,275,290,285,82,118,105,675,668
6097,676,688,290,82,114,677,160,401,505,324
6098,675,82,290,114,511,677,401,688,697,486
6099,463,236,612,500,8,172,467,332,47,262
6100,288,81,253,290,239,114,324,285,697,612
6101,239,288,676,82,275,243,456,145,329,114
6102,600,332,275,114,635,243,260,329,160,235
6103,675,145,253,456,624,41,332,625,600,500
6104,160,676,678,81,290,329,401,304,239,697
6105,288,275,160,290,678,329,697,250,401,600
6106,285,288,239,114,262,275,82,145,236,499
6107,81,290,145,711,607,534,375,243,401,250
6108,239,675,82,41,114,243,285,236,160,250
6109,288,290,81,675,36,456,484,332,717,329
6110,675,288,515,81,329,401,7,114,160,677
6111,675,676,82,290,304,239,41,262,558,401
6112,676,675,600,275,456,239,243,145,635,102
6113,675,600,160,93,324,506,292,678,304,661
6114,253,675,275,676,697,324,678,41,506,160
6115,288,304,93,82,114,606,230,160,41,589
6116,81,697,275,324,290,304,635,41,486,506
6117,288,253,676,515,160,329,506,661,82,114
6118,675,114,145,456,635,235,697,160,253,547
6119,290,456,114,236,145,458,547,635,191,453
6120,253,275,81,676,160,93,635,230,506,250
6121,676,275,37,160,262,547,635,8,456,114
6122,239,625,676,114,41,635,324,511,487,589
6123,285,243,275,547,456,8,635,262,235,260
6124,676,675,82,285,114,160,401,486,250,697
6125,275,81,688,160,329,677,41,515,93,612
6126,288,145,82,114,285,160,243,324,41,329
6127,288,275,675,239,145,676,243,41,677,283
6128,243,607,547,375,250,456,534,467,635,172
6129,288,9,10,12,7,145,160,283,82,324
6130,239,82,275,676,290,332,191,285,505,253
6131,675,697,324,506,41,678,160,114,93,486
6132,114,676,82,239,717,117,290,285,304,401
6133,81,515,675,253,678,329,676,160,82,453
6134,288,275,304,253,160,401,717,677,290,505
6135,275,114,290,262,539,49,230,115,145,136
6136,275,290,239,253,465,467,285,7,304,329
6137,145,243,547,285,332,290,114,600,329,607
6138,81,275,600,676,324,250,276,635,82,369
6139,675,253,145,114,324,285,612,243,41,329
6140,288,239,676,285,114,243,41,160,238,47
6141,676,675,500,82,114,499,697,235,145,456
6142,81,290,675,667,172,612,694,253,676,285
6143,675,81,676,600,456,275,118,499,547,724
6144,288,486,676,114,290,324,239,82,253,160
6145,288,661,275,321,114,292,276,290,239,160
6146,635,250,675,160,253,288,81,239,118,145
6147,81,688,275,332,456,675,18,290,160,473
6148,675,239,676,515,288,589,677,7,81,506
6149,290,145,499,253,82,600,102,299,238,191
6150,676,275,243,499,697,547,491,486,118,238
6151,82,235,253,290,600,145,114,332,191,467
6152,253,547,688,239,117,145,82,93,692,473
6153,260,329,324,295,281,612,285,499,118,239
6154,81,275,675,635,401,676,612,456,239,82
6155,81,675,275,290,145,515,676,506,329,276
6156,288,145,253,275,676,243,600,677,515,558
6157,275,676,239,82,290,612,285,145,93,486
6158,253,675,285,506,118,262,236,677,589,41
6159,81,676,486,290,239,114,145,369,324,160
6160,288,500,82,114,600,191,8,607,332,262
6161,275,82,600,239,114,243,547,145,304,160
6162,675,253,676,290,401,304,93,548,239,697
6163,288,145,676,290,275,677,606,635,114,262
6164,288,145,275,321,82,506,285,661,697,243
6165,676,8,635,697,160,486,82,324,118,391
6166,81,275,697,253,290,239,324,285,82,329
6167,675,40,160,676,172,292,118,253,102,678
6168,676,81,456,304,290,467,612,332,115,635
6169,675,275,82,239,243,114,369,697,145,456
6170,675,250,160,288,93,81,239,145,114,118
6171,81,82,253,238,41,285,235,324,236,8
6172,253,285,160,145,697,250,486,677,329,624
6173,36,117,114,675,239,250,82,290,93,145
6174,275,82,290,239,114,505,304,285,160,93
6175,275,145,253,456,635,369,160,250,324,260
6176,288,547,285,243,191,266,164,275,239,152
6177,288,81,275,253,160,114,82,239,285,324
6178,285,239,290,114,600,243,607,260,313,160
6179,288,679,275,253,236,238,114,290,41,324
6180,253,288,81,145,275,635,114,324,285,697
6181,600,81,145,506,41,486,114,160,304,260
6182,81,275,239,82,114,635,41,262,304,324
6183,288,676,253,484,612,160,114,239,677,274
6184,114,675,600,332,463,458,467,253,697,267
6185,8,172,697,118,486,624,324,253,625,635
6186,81,239,243,676,285,250,329,253,105,191
6187,288,243,499,500,114,547,456,160,236,295
6188,81,675,250,676,41,239,93,324,114,145
6189,275,456,191,458,547,253,332,675,391,285
6190,243,676,253,235,145,285,114,236,290,467
6191,675,81,253,114,324,329,160,250,401,612
6192,81,239,82,275,505,675,8,285,41,676
6193,288,81,253,676,290,239,324,114,41,612
6194,288,81,114,82,275,285,253,235,499,260
6195,675,290,145,321,697,285,324,369,304,284
6196,675,114,329,290,36,236,547,324,332,697
6197,288,81,145,661,600,105,566,114,369,243
6198,288,290,675,332,239,243,717,453,285,238
6199,81,675,275,676,239,41,145,285,505,191
6200,288,600,160,697,290,82,285,635,467,401
6201,676,675,288,275,262,324,486,506,41,624
6202,288,82,675,239,253,114,145,285,505,41
6203,288,275,253,41,675,506,676,678,230,160
6204,81,288,600,285,239,238,82,275,243,195
6205,81,239,607,275,500,235,547,236,499,290
6206,288,676,275,324,290,635,304,114,239,401
6207,81,275,285,238,160,467,456,243,635,41
6208,288,676,253,290,275,238,500,499,8,697
6209,93,288,81,275,239,676,145,82,285,506
6210,484,675,288,81,274,253,82,114,401,160
6211,675,275,624,160,114,697,329,324,102,600
6212,288,250,145,261,324,172,635,675,283,40
6213,81,82,250,290,635,145,675,275,518,8
6214,290,675,547,285,275,676,191,118,600,114
6215,239,675,253,676,235,500,467,250,243,332
6216,253,288,243,260,500,275,467,8,547,332
6217,285,145,243,253,290,236,467,612,114,324
6218,332,607,288,688,275,675,453,243,114,262
6219,114,635,129,607,115,290,243,600,458,463
6220,253,81,275,304,41,160,114,262,82,93
6221,81,676,114,239,160,473,82,484,612,18
6222,238,285,81,288,675,275,676,191,692,505
6223,36,81,463,160,336,18,275,243,250,547
6224,81,239,290,102,191,243,114,275,84,694
6225,288,262,114,494,635,506,317,145,220,505
6226,288,81,676,82,239,145,41,160,285,114
6227,81,285,676,239,243,675,145,499,253,102
6228,275,329,239,290,36,235,160,675,285,676
6229,288,253,676,290,324,612,114,239,304,688
6230,675,676,484,612,160,324,401,290,239,677
6231,114,38,324,486,612,40,145,299,102,172
6232,288,275,607,688,675,36,243,114,676,453
6233,304,324,288,114,81,678,250,290,329,336
6234,275,81,675,717,676,456,290,239,82,473
6235,275,9,10,288,332,81,7,697,160,324
6236,82,250,675,275,253,145,41,102,285,114
6237,198,152,577,50,288,275,504,239,676,675
6238,239,82,329,275,332,290,697,547,36,260
6239,93,304,288,114,160,81,515,230,678,589
6240,675,81,288,321,243,160,697,285,500,41
6241,288,676,239,285,290,145,82,486,160,324
6242,612,676,253,304,688,505,243,484,324,41
6243,675,290,145,275,500,243,8,547,262,456
6244,275,290,82,145,285,329,238,250,102,40
6245,81,82,275,253,500,499,8,600,114,505
6246,253,114,82,7,688,160,324,401,484,290
6247,676,82,285,243,275,600,456,467,238,191
6248,288,114,675,467,676,160,239,473,82,290
6249,288,41,262,697,506,285,304,486,243,324
6250,81,676,324,114,304,93,678,290,250,292
6251,81,275,324,290,304,114,93,250,262,678
6252,288,82,145,238,275,253,285,456,236,600
6253,81,675,676,290,253,635,7,324,160,612
6254,239,500,288,114,236,253,243,463,238,607
6255,676,81,484,329,515,41,160,114,506,467
6256,456,253,238,676,500,275,260,8,547,467
6257,82,81,332,114,145,467,238,250,253,36
6258,288,675,290,145,506,93,160,635,661,230
